Dealer_ID,Dealer_Name,Date,Time,Customer_Name,Customer_Email,Customer_Phone,Customer_City,Car_Brand,Car_Model,Car_Year,Car_Color,Price,Payment_Method,Salesperson_Name,Warranty_Period
862,Munoz Group,12-04-2024,22:49:39,Angela Adams,msmith@yahoo.com,001-847-157-8396x82937,Lindabury,Audi,Mr,2022,Red,24687.37,Credit,Edward Bautista,4
863,Moore-Snyder,29-08-2024,00:44:47,Sean Barron,gboone@gmail.com,057-337-1091x71165,Seanhaven,BMW,Above,2016,Silver,64978.44,Cash,Michael Jones,1
864,Shaw-Brown,01-01-2024,17:36:37,Julia Franco,jodyweber@wagner.org,-8327,West Curtis,Honda,Nature,2023,White,64685.35,Loan,Zachary Tapia,3
865,Carter Inc,16-11-2024,07:27:21,Aaron Smith,vwilliams@yahoo.com,291.214.3471x16287,Turnerborough,BMW,TRUE,2020,White,82929.33,Credit,Alex Smith,2
866,Smith-Blake,03-07-2024,11:26:42,Janet Gray,wrightjamie@gmail.com,(640)203-0886x648,Lake Jonathan,Ford,Hospital,2019,Blue,67586.45,Credit,Ronnie Wallace,2
867,Young PLC,13-04-2024,16:44:48,Jose Mccoy,kiara14@brady.net,(761)101-3291,North Haleyhaven,BMW,Clear,2021,Silver,18768.82,Loan,Steven Sanchez,1
868,"Knapp, Delgado and Hardin",20-11-2024,10:14:52,Jessica Allen,huynhmelissa@morton-silva.com,(901)959-5474x38147,Lake Dennisland,BMW,Realize,2022,Silver,88302.57,Credit,Eric Johnson,5
869,"Garcia, Nelson and Mann",05-06-2024,08:56:01,Jennifer Torres,marvindavid@hotmail.com,+1-797-179-4582x8397,South Madison,BMW,Notice,2011,Black,26797.42,Cash,Kristin Fitzgerald,5
870,Kim Inc,18-01-2024,05:18:28,Aaron Thomas,patriciaburns@hotmail.com,001-753-737-1403,Rodriguezchester,BMW,Once,2020,White,96790.25,Cash,Kevin Goodman,2
871,Johnson Inc,23-08-2024,15:10:08,Frederick Jones,cody04@yahoo.com,138-420-0332,Mitchellshire,Audi,Tonight,2012,Red,58844.58,Cash,Kristi Mitchell,3
872,"Zimmerman, Brooks and Ortega",02-10-2024,22:06:25,Maurice Woodard,hjohnson@gmail.com,(369)612-5600,Port Raymondbury,Audi,Role,2003,Blue,91765.72,Credit,Amy Bell,5
873,"Butler, Gill and Mathis",01-04-2024,02:32:39,Tracy Gonzalez,jodi48@yahoo.com,327-579-2410x47864,Millermouth,BMW,Put,2002,Gray,21435.31,Credit,James Brown,5
874,Douglas PLC,12-03-2024,05:13:18,Christina Collins,snyderbrian@rubio-ho.com,(187)204-2374x4474,New Angela,Honda,Before,2023,Gray,70601.32,Cash,Robert Roberts,5
875,Francis Ltd,09-06-2024,16:27:02,Barbara Ford,gary42@english-vazquez.com,437.259.9023x472,West Andrea,Ford,Discussion,2005,Black,74388.24,Cash,Madison Acevedo,2
876,"Beasley, Miller and Johnson",04-08-2024,03:48:44,Maria Young,juan71@andrade-good.biz,2437622642,Lake Joseph,Honda,Lot,2008,Red,57919.25,Credit,Michael Cook,1
877,Barron Group,27-03-2024,21:06:26,Jacqueline Hernandez,pricemichael@gmail.com,545.399.5489,South Tarashire,Audi,Provide,2000,Gray,66250.68,Cash,David Freeman,1
878,Andrews-Cook,23-02-2024,19:55:52,Kevin Anderson,harrishannah@brown-lynn.com,096-121-0795,Port Sherichester,Honda,Everybody,2008,White,26398.01,Cash,Sherry Martin,5
879,"Hall, Davenport and Chang",29-07-2024,11:26:53,Amy Brown,pottertiffany@perez-walker.com,(590)637-3204x7903,Briggsberg,Toyota,Issue,2012,Red,30387.93,Credit,Marissa Ayers,1
880,Williams-Bradley,15-05-2024,18:56:28,Robert Doyle,xray@mills.com,579-504-2370x62995,Masonview,Audi,Know,2008,Red,70602.71,Cash,Courtney Brown,5
881,Williams-Kelly,05-02-2024,22:40:17,Robert Hill,yward@hotmail.com,864-481-2081,New Joseph,Honda,Away,2005,Red,94154.65,Loan,Deborah Rose,2
882,Thompson-Rhodes,10-07-2024,19:29:01,Troy Colon,charles73@hotmail.com,832.101.2202x379,Denniston,Toyota,Itself,2014,Black,69859.18,Loan,Jeffrey Palmer,4
883,Wilson Group,22-08-2024,16:47:19,Jessica Miller,lauren39@reynolds-zamora.biz,6713661138,Ellisborough,BMW,Charge,2016,Silver,32127.16,Credit,Sherry Snyder,3
884,Kent-Elliott,07-06-2024,20:15:35,Jenna Thompson,dawn13@stanley.com,953.874.1466,Lake Heather,BMW,Example,2007,Silver,30325.81,Cash,Kenneth Mitchell,2
885,"Ochoa, Garza and Martinez",16-03-2024,16:55:42,Jaime Lutz,farrellthomas@hanna.org,001-889-828-2476x5901,Lake Paula,BMW,Leader,2002,White,28180.62,Loan,Phillip Martin,1
886,"Gonzales, Bird and English",20-05-2024,09:43:48,Donald Cohen,twolf@roman.com,814-921-1479x2571,Gregoryshire,Audi,Myself,2013,Blue,64702.4,Credit,Lindsey Lewis,1
887,Harrington-Norris,24-06-2024,17:49:38,Connie Smith,wilsonpeter@yahoo.com,7382063052,Davismouth,Ford,Officer,2015,Gray,17625.44,Cash,Rebecca Dodson DVM,1
888,Hogan-Hernandez,17-06-2024,11:30:14,Nicole Torres,johnsandrew@mclaughlin.org,(545)422-9221,Michaelborough,BMW,Look,2018,White,48099.68,Loan,Jessica Hernandez,1
889,Turner-Walker,13-08-2024,10:52:28,Peter Meyer,martin90@gmail.com,+1-968-882-2238x22119,West Sierra,BMW,Far,2004,Blue,80967.14,Loan,Ashley Mcpherson,1
890,Richardson LLC,05-01-2024,18:22:46,Matthew Davis,keithpowers@wright.org,+1-738-704-5148x42037,Ewingborough,Toyota,Owner,2002,White,94209.9,Credit,Timothy Holland,1
891,"Wheeler, Todd and Copeland",28-01-2024,21:49:53,Eric Hall,iray@gmail.com,291-669-3168x2658,Mckenzieside,BMW,Contain,2017,Silver,29612.85,Credit,Samantha Peterson,3
892,Merritt PLC,30-06-2024,07:00:07,Sarah Rose,allisonyoung@yahoo.com,014.324.0272,South Heather,Ford,List,2017,Gray,68297.06,Loan,James Morris,2
893,Maddox Group,27-02-2024,17:50:20,Gabriel Mathis,lisa93@gmail.com,001-959-626-4902,New Joanna,Toyota,Method,2016,Blue,75314.07,Cash,Jason Hoffman,4
894,Crawford LLC,12-05-2024,21:44:27,Andrew Walker,thomas07@gmail.com,(569)500-1766x372,North Ronald,Ford,Down,2018,Red,81306.95,Loan,Jeffrey Ferguson,2
895,Rodriguez-Butler,05-10-2024,09:20:42,Justin Wilson,fanderson@gmail.com,+1-418-296-4804x67292,Richardstad,Audi,Fall,2007,White,78638.65,Loan,Jaime Sloan,3
896,"Holt, Brown and Francis",10-03-2024,20:56:07,Ashley Archer MD,sarah29@gmail.com,441.255.6142x008,Port Jasonhaven,Audi,Newspaper,2018,Silver,41671.7,Loan,Shannon Payne,5
897,Morrison-Rodriguez,28-09-2024,04:44:38,Debbie Eaton,sherry65@williams.com,228.006.5731,Robertshire,Audi,Picture,2014,Silver,67722.74,Credit,Emily Moran,1
898,"Perez, Murphy and Hunter",15-10-2024,02:43:17,Sarah Black,rhill@gmail.com,1225390628,Dunnshire,Audi,Send,2012,White,71245.28,Cash,Peter Lawson,1
899,Thompson-Gibson,15-04-2024,05:44:12,Antonio Pruitt,karen45@hotmail.com,+1-958-858-9847x8299,East Richardmouth,Honda,She,2003,Blue,89874.49,Credit,Alexander Fitzgerald,3
900,Mann-Robinson,03-03-2024,21:30:40,Peter Sparks,joncoleman@gonzalez.com,1464083181,South Sandra,BMW,Their,2023,Silver,73108.06,Cash,Misty Walter,5
901,White-Randolph,19-01-2024,22:42:09,Julia Dawson,joseph58@hotmail.com,5412097051,Brendaburgh,Honda,Miss,2014,Blue,25118.78,Cash,Gary Brown,4
902,Navarro Group,11-09-2024,16:29:11,William Webb,deanna06@adams-lopez.info,(326)006-6835x20239,Alejandrahaven,BMW,Man,2021,Blue,75640.49,Loan,Victoria Flores,3
903,Johnson and Sons,03-06-2024,08:43:08,Amanda Campbell,vsmith@moore.org,111-255-7163,North Brett,BMW,Rule,2004,Silver,72615.12,Cash,Alexander Atkins,5
904,Green and Sons,31-05-2024,08:09:32,Michelle Cook,mary81@webster.com,868-034-6709x6638,Jessicamouth,BMW,Authority,2007,Silver,98167.18,Cash,Richard Burns,2
905,Collins PLC,24-05-2024,21:31:39,Scott Gibson,jonathan71@wade.com,(111)300-6607x99520,East Michele,Honda,Onto,2006,Black,72366.62,Credit,Steven Smith,5
906,Bush-Knight,21-01-2024,16:34:38,Erika Steele,david25@gmail.com,954.694.6413x99793,Williamsfurt,BMW,So,2016,Gray,38352.67,Cash,Jennifer Scott,3
907,"Brown, Hanson and Knight",29-04-2024,15:12:28,Sandra Grant,matthew83@gutierrez-lane.com,4381109858,Port Timothyton,Ford,Part,2010,Gray,70579.27,Cash,Ashley Patrick,1
908,Small Group,08-02-2024,01:37:41,Theresa Davis,colejanice@webb.org,(610)508-3327x45918,South Willieside,Ford,Customer,2022,White,54813.41,Credit,Keith Young,3
909,Hodge-Ochoa,08-04-2024,04:57:00,Amanda Miller,chelseamueller@gmail.com,+1-398-288-4421x47788,Jacksonmouth,Ford,Thousand,2021,Blue,82105.6,Loan,Ernest Flores,4
910,Potter Ltd,16-04-2024,10:43:41,Robert Barnes,melissabrown@gmail.com,3205947288,Tommouth,BMW,Source,2011,Gray,58966.22,Loan,Sandra Smith,3
911,"Paul, Perez and Lester",17-11-2024,21:45:54,Jessica Mitchell,davisscott@gmail.com,482.268.3995x04388,Lake Vickie,Audi,Start,2008,Gray,51038.67,Cash,Allison Reynolds,3
912,Stone-Gregory,11-11-2024,13:35:46,Erin Burnett,jill96@dennis-blake.com,689-942-6068,Ramosbury,Toyota,Himself,2006,Black,62575.29,Credit,Mary Escobar,3
913,Burke LLC,12-02-2024,23:09:31,Christopher Garcia,wsanders@johnson.info,(900)125-9202,Johnburgh,Audi,Author,2021,White,53438.7,Credit,Mark White,3
914,"Wagner, Little and Benjamin",24-05-2024,00:47:45,Jerry Bautista,nnelson@west.info,189.194.8670x305,Howellbury,Honda,Set,2021,White,85694.72,Credit,Alec Sanchez,4
915,Rodriguez Ltd,20-02-2024,16:00:44,Nathaniel Bell,deborah23@boone.com,5044839607,Lake Ashley,Toyota,See,2008,White,40171.04,Credit,Brian Lynn,4
916,Kennedy PLC,30-03-2024,16:29:16,John Acosta,rachel76@johnson.org,001-818-946-8691x9852,Michaelmouth,Honda,Wear,2011,White,74626.24,Loan,Nancy Owens,3
917,Wood and Sons,25-03-2024,08:05:45,Teresa Freeman,aboyer@yahoo.com,+1-763-894-0523x72937,Arnoldstad,Audi,Certain,2004,White,54920.29,Cash,Carlos Davis,4
918,Thompson PLC,04-04-2024,00:46:15,Mr. Ryan Roth,edwardmorrison@rice-giles.com,001-649-633-3494x26370,Seanmouth,Toyota,Its,2019,Silver,79313.38,Credit,Michelle Gonzalez,5
919,"Lewis, Olson and Clark",04-07-2024,22:43:03,Ronald Stewart,wallaceroberta@hotmail.com,001-950-816-9718,North Georgehaven,Audi,Without,2018,Black,54500,Cash,Zachary Choi,3
920,Garcia Inc,30-06-2024,11:09:51,Ashley Adams,meganjoseph@gmail.com,089.265.6090,Lake Kristopherside,BMW,Floor,2002,Silver,99923.48,Cash,Joanna Lynn,1
921,Taylor LLC,22-09-2024,23:50:45,Yolanda Lewis,fsparks@rojas.com,001-472-720-6233x737,North Jamesbury,Ford,Worry,2014,Black,85983.07,Cash,Jonathan Strickland,2
922,"Cook, Mckee and Pruitt",09-06-2024,05:41:03,Joshua Mendez,david48@yahoo.com,029-058-4175x4442,Lake Tabithaton,Audi,Me,2009,Blue,42189.07,Loan,Autumn Summers,1
923,Perkins PLC,26-04-2024,13:33:19,Cheryl Hart,juliefleming@hood.com,160.714.4107x9898,South Michaelview,Audi,Community,2012,Silver,24053.98,Credit,Marissa Schwartz,5
924,Fisher Inc,19-09-2024,14:41:57,Christopher Ortega,amorris@yahoo.com,725-460-7408x3812,Nicholsbury,Ford,Fact,2017,Blue,47695.52,Loan,Theresa Hayes,3
925,"Rodriguez, Alexander and Moody",14-06-2024,19:26:17,Brian Fletcher,ramirezanthony@gmail.com,151-405-1647x647,Lopezport,BMW,Example,2013,Red,33921.88,Cash,Tyler Perez,1
926,Garcia Ltd,19-07-2024,05:07:06,Anthony Long,julia45@yahoo.com,-11326,Adamshaven,BMW,Argue,2017,Gray,80947.15,Credit,Denise Henderson,4
927,Jackson-Washington,25-06-2024,10:53:26,Sarah Fischer,monica44@woodard.com,439-345-9600x751,Port Angel,Ford,Author,2010,Silver,90673.86,Credit,Dr. Kristen Rowe DVM,3
928,"Campbell, Fuller and Brown",25-10-2024,05:01:18,Tracy Banks,conniedelgado@hoffman-shaffer.biz,086-286-3333,Anthonybury,Honda,Professional,2001,Gray,43207.98,Credit,Ebony Hartman,2
929,Martinez Inc,15-07-2024,09:29:47,Denise Heath,villarrealrussell@watson.com,+1-537-147-5666x9443,Kevinbury,Honda,There,2013,Gray,74766.13,Loan,Megan Wilson,2
930,Turner-Ramirez,30-03-2024,17:43:18,Lauren Alvarez,mcclainmichael@hotmail.com,777.148.9807,Deannaport,BMW,Course,2012,Blue,50150.49,Loan,Timothy Ellis,5
931,"Cabrera, Howe and White",29-09-2024,12:24:17,Jordan Davenport,aliciaewing@yahoo.com,(766)167-7129x7353,Pennystad,Audi,Wonder,2003,Black,33427.03,Credit,Robert Martin,5
932,Smith Group,10-07-2024,18:16:20,Matthew Mack,andersonmarcus@brock.com,386-183-4698,Sabrinaville,Toyota,Answer,2023,White,60595.79,Credit,Joseph Duncan,4
933,"English, Marshall and Davis",04-06-2024,05:43:23,Jessica Dixon,davidgates@ward.com,(506)964-4013,Paulburgh,BMW,Red,2011,White,22752.46,Cash,Chad Juarez,1
934,Rios Ltd,05-07-2024,02:41:51,Benjamin Reed,jessica05@roach-crawford.com,277.990.9866,West Ian,Audi,Begin,2020,Blue,82158.75,Loan,Robert Smith,2
935,"Chapman, Anderson and Hill",26-09-2024,20:15:54,Larry Sharp,perkinsnancy@yahoo.com,(551)513-7279,Bernardmouth,BMW,History,2018,Red,33324.91,Credit,Douglas Hull,1
936,"Thomas, Singleton and Ramirez",12-10-2024,00:06:19,Taylor Figueroa,ophillips@daniel.com,(298)442-4014x290,Lopezhaven,Honda,Produce,2010,Silver,60171.85,Credit,Stacey Rangel,4
937,Clayton LLC,11-11-2024,04:06:10,Nicole Clark,hailey48@berger.com,+1-885-227-7437x975,North William,Toyota,Church,2018,Gray,36265.68,Credit,James Joseph,2
938,Alexander PLC,25-09-2024,21:19:42,Kyle Hall,kevin12@gmail.com,001-533-321-0719x66629,West Andrewborough,Honda,Value,2007,White,45406.48,Cash,Bobby Bradford,2
939,"Ashley, Ward and Vargas",02-06-2024,13:33:51,Daniel Davies,awilliams@gmail.com,3980611937,New Christopherfurt,BMW,Focus,2004,Black,51160.24,Credit,John Mendoza,1
940,Turner and Sons,24-02-2024,11:58:18,Nancy Hutchinson,kmunoz@taylor.net,(690)128-1793x441,Port Kathleenstad,Honda,Deal,2014,White,38879.57,Loan,Shannon Hunter,5
941,"Gomez, Little and Dickson",09-09-2024,15:24:13,Michael Smith,jerrysantos@yahoo.com,019-901-8467,New Courtney,Audi,Race,2021,Black,62888.86,Cash,Karen Holmes,3
942,"Woods, Hill and Horton",10-04-2024,05:33:31,Kyle Brooks,klittle@hotmail.com,+1-196-730-6872x01351,Port Samantha,Honda,Western,2012,Red,70447.18,Cash,Natalie Miller,2
943,"Freeman, Clarke and Glenn",15-10-2024,02:45:38,Ashley Graves,reneenicholson@gmail.com,9431226978,New Brandonside,Audi,Prepare,2020,Black,72641.07,Credit,Joel Johnson,1
944,Davila Inc,14-05-2024,17:54:37,Christopher Anderson,smerritt@watson-valentine.org,(594)885-1024x458,South Steventon,BMW,Apply,2000,Gray,36211.79,Cash,Jessica Wong,5
945,"Werner, Harding and Anderson",10-11-2024,21:04:37,Tyler Dougherty,fosterlisa@krueger.net,001-545-260-0293x67951,Jessicaland,Ford,Question,2003,Silver,72608.19,Loan,Aimee Simmons,1
946,Cruz-Dennis,23-02-2024,09:25:00,Kathryn Murphy,alyssa34@stevens-alvarez.com,+1-428-064-3794x973,West Geraldtown,Ford,Near,2003,Red,88072.42,Credit,Virginia Williams,1
947,"Chavez, Harrell and Anderson",30-06-2024,22:11:32,David Wade,uware@hotmail.com,688-715-2718,Evanburgh,Audi,Physical,2020,Red,85508.53,Loan,Jessica Barton,3
948,Holden-Parks,29-02-2024,12:19:00,David Rodriguez,rmueller@george-sullivan.com,769-009-7232x5762,New Olivia,Toyota,Think,2009,Black,87764.82,Cash,Patty Love,3
949,White LLC,26-07-2024,04:45:10,Mrs. Selena Brown,dgonzales@rivera.net,969.048.1452x525,Lake Mariahburgh,Ford,Traditional,2019,Red,41943.25,Cash,Jodi Beltran,4
950,"Pope, Rivera and Lynn",04-04-2024,12:52:06,Ashley Gonzalez,brobinson@williams.com,+1-103-374-1151x522,West Heatherhaven,Ford,Oil,2019,Gray,88222.47,Credit,Jill Brown,2
951,Smith-Rivera,11-10-2024,01:29:04,Jack Wright,richardrichardson@anderson.com,001-535-739-2936x25301,West Rachel,Honda,Hear,2023,Gray,96807.89,Cash,Jason Sellers,2
952,"Ross, Roberts and Gonzalez",25-10-2024,17:56:37,Christopher Gonzalez,rileykristen@johnson.com,(632)057-2694,Buckchester,Toyota,That,2009,Gray,57334.98,Loan,Jessica Thomas,5
953,Shields PLC,09-10-2024,04:38:37,Daniel Garcia,rojasjim@martin.biz,429.751.3565x619,East Lisashire,Toyota,Fire,2009,Silver,31624.52,Credit,Sandra Maldonado,5
954,"Newman, Flores and Johnson",19-05-2024,09:15:42,Elizabeth Wallace,stephanie80@walter.org,783.760.5172,Calvintown,Ford,Step,2001,Black,92375.69,Cash,Amber Wallace,5
955,Chung LLC,14-02-2024,22:06:31,Heidi Mccarty,samuel87@yahoo.com,404-744-4172x73532,Rachelberg,Toyota,Many,2016,Red,59983.27,Credit,Terri Hunter,5
956,"Eaton, Elliott and Le",06-05-2024,17:18:49,Ashley Lara,ygallegos@rice.info,+1-657-432-8086x0832,West Pennyborough,Ford,Star,2015,Blue,87556.6,Cash,Jared Mosley,1
957,"Brown, Ortega and Miller",17-05-2024,07:20:44,Shannon Matthews,asanders@moreno.com,591.306.4854,West Ryan,Audi,Officer,2006,Silver,20930.47,Credit,Eric Gonzalez,4
958,Bruce-Mcclain,28-07-2024,07:16:04,Mitchell Jackson,michelle59@gmail.com,385.511.7428x7114,Jonathanmouth,Audi,Recent,2014,Red,50281.94,Credit,Steve Robertson,5
959,"Reed, Chavez and Walker",13-04-2024,02:43:17,Tammy Barajas,wyatt16@hotmail.com,210-170-1772,Brandonmouth,Toyota,Assume,2012,Gray,39099.9,Credit,Sydney Jones,5
960,"Kelly, Bush and Rubio",28-03-2024,17:42:31,Jennifer Taylor,bwolf@rangel.com,001-528-150-0570x73493,Laurastad,Audi,Talk,2017,White,18212.85,Cash,Richard Butler,2
961,"Atkinson, Mccarthy and Butler",18-01-2024,08:17:56,Michael Lindsey,mmitchell@gmail.com,(978)441-6486,Michelleshire,Toyota,Tree,2012,Gray,72656,Credit,Wyatt Farmer,1
962,Richardson-Ramirez,23-03-2024,04:16:29,Shelley Oneill,stuart39@novak.com,9313229554,New Courtneyville,Audi,Them,2014,Red,35080.36,Cash,Mrs. Kimberly Wiley MD,4
963,Hall Inc,05-02-2024,11:48:53,Eric Dominguez,bradleysarah@james-thomas.info,897-981-1403,Christianside,Ford,Price,2007,Gray,20949.71,Cash,Daniel Melton,3
964,Swanson-Smith,20-02-2024,19:26:23,Karla Palmer,christopherwalker@bailey.com,+1-314-830-9107x310,Sandraborough,Ford,His,2015,Gray,70800.59,Loan,Michael Malone,4
965,Cruz LLC,23-09-2024,19:29:45,Sarah Gross,joshua26@hotmail.com,001-238-920-2922x2836,East Craig,Ford,Admit,2009,Black,96256.45,Loan,Jasmin Mccall,1
966,May-Fisher,26-05-2024,23:36:13,Jeremy Steele,lloydjames@hotmail.com,(528)510-7766,Carterbury,BMW,Capital,2014,White,76792.44,Loan,Elizabeth Stone,4
967,"Phillips, Ortega and Gonzalez",20-05-2024,19:29:20,Christopher Wilson,bdelgado@yahoo.com,3328797329,West Michaelbury,Toyota,Ground,2004,White,78055.35,Credit,Kelsey Andrews,4
968,"Rogers, Simon and Perez",18-03-2024,00:53:06,Christine Olsen,princecorey@hotmail.com,742.552.1957,Lake Rodneyburgh,Ford,Party,2009,Black,65229.52,Loan,Sherri Martinez,3
969,"Thomas, Padilla and Hart",21-02-2024,13:23:01,Michelle Thompson,seth79@benson.com,980-223-2253x138,Port Robert,Audi,Forward,2001,Gray,90143.62,Cash,Mark Vasquez,5
970,"Macias, Palmer and Smith",03-10-2024,22:14:19,Stacey Freeman,ttownsend@dyer.com,294-503-6032x625,Debraview,Audi,American,2023,Red,30021.41,Cash,Kristen Dean,4
971,Campbell Inc,20-03-2024,08:13:39,Darrell Smith,jacob33@morgan-smith.net,7437839245,West Craigmouth,BMW,Child,2001,Gray,70767.14,Cash,Michelle Hill,2
972,Chang-Santos,17-01-2024,04:50:17,Patrick Ayala,andersonjeffrey@yahoo.com,378-229-6511,Johnsonside,Ford,Wife,2014,Red,42140.42,Cash,Susan Bishop,1
973,Keller Inc,17-01-2024,01:42:29,Dennis Sullivan,rguzman@martin.com,9158460095,West William,Honda,Consumer,2001,Silver,62890.39,Cash,Elizabeth Hicks,2
974,Lopez Ltd,18-01-2024,11:03:34,Scott Jones,gwashington@sanders-white.com,8585326650,Darrellfort,Audi,Conference,2011,White,96252.14,Cash,Nicole Davis,2
975,Foley-Andrews,25-06-2024,23:29:21,Tim Swanson,jenniferlyons@hotmail.com,001-233-584-1706,South Michelleland,Honda,Present,2016,Black,85484.14,Cash,Autumn Brown,1
976,Baker-Morrow,18-06-2024,15:13:57,Brian Lang MD,emmastevens@perry-perez.com,459.854.4190x32623,West Karen,Honda,Beautiful,2013,Blue,69298.88,Cash,Breanna Beltran,3
977,Hernandez-Combs,03-09-2024,21:21:18,Amy Parker,richard09@gmail.com,001-058-461-0373x020,Port Jason,BMW,Prepare,2020,White,20435.89,Credit,George Kane,1
978,Blevins-Sawyer,13-03-2024,07:42:22,Sierra Garcia,qmcdowell@wright.org,001-371-385-3037x65038,West Josephbury,Ford,Live,2017,Blue,53427.76,Loan,Patrick Huff,4
979,Harris-Mcdonald,12-11-2024,23:09:57,Christina Torres,katherinewilliams@hotmail.com,(672)111-8376,Port Brian,Honda,Artist,2018,White,90708.33,Loan,Michael Diaz,5
980,Hogan Group,23-03-2024,16:36:49,Michael Hurley,carolynalvarado@morgan.biz,(913)618-7390x035,Lake Mariahtown,Toyota,Cost,2017,Gray,46902.73,Loan,Deborah Lynn,4
981,"Scott, Murray and Dodson",07-04-2024,04:05:22,Jordan Joseph,lindadavis@yahoo.com,6758161863,South Leeview,Toyota,Me,2007,Silver,59818.06,Loan,Mark Diaz,3
982,"Marquez, Morrison and Lewis",14-08-2024,12:28:09,Christopher Warner,goodwinjesse@hotmail.com,566-664-9022x523,New Lorraineview,Ford,Fact,2005,Gray,72823.06,Loan,Nancy Fuentes,2
983,"Carter, Salazar and Robinson",14-03-2024,22:06:42,Julia Edwards,haydencasey@taylor-cortez.org,424516647,West Brittneystad,BMW,Far,2010,Black,43928.45,Credit,John Smith,5
984,"Herman, Wallace and Conley",28-07-2024,15:55:51,Lori Simpson,xhoward@chandler.com,215.481.9741x662,Johnside,Toyota,Investment,2022,Black,67873.47,Cash,Robert Ward,3
985,"Harris, Brown and Davis",31-03-2024,10:44:44,Stacey Johnston,jameslopez@yahoo.com,+1-191-581-9536x46245,West Christopher,BMW,Bag,2000,Silver,83065.95,Cash,Jennifer Moss,3
986,"Willis, Holland and Schultz",31-07-2024,08:31:13,Corey Spears,zprice@hart.info,001-142-883-6316x82109,Robbinsmouth,BMW,Among,2002,Gray,26102.74,Loan,Stephanie Mathews,2
987,Wright and Sons,30-01-2024,19:48:31,Dana Rogers,barnesdesiree@hotmail.com,837-891-0920x198,West Jasonstad,Ford,Cut,2004,Blue,41988.05,Cash,Christopher Richmond,2
988,Torres Inc,06-06-2024,18:46:49,Donna Alexander,twalsh@williams.com,336-923-5479x4495,Benjaminmouth,BMW,Economy,2010,White,22534.23,Credit,Katherine Davidson,5
989,Henderson and Sons,11-09-2024,07:38:34,Maria Thomas,jjohnson@garcia.com,533.122.2043x144,North Kennethburgh,Honda,Perform,2015,Silver,99673.11,Credit,Jean Roy,2
990,"Adkins, Hood and Parker",29-09-2024,22:54:07,Cynthia Gonzalez,williamphillips@hamilton.com,993-031-6181x624,Nathanielborough,Toyota,Charge,2003,Black,34919.82,Cash,Alexis Vincent,2
991,"Mckinney, Allen and Pollard",27-05-2024,16:53:30,Shannon Dyer,nrobertson@barnes.com,+1-588-921-5118x8541,Andersonhaven,Honda,Century,2008,Black,32850.4,Loan,Melinda Cooper,5
992,Gonzalez Inc,16-11-2024,12:32:04,Heather Jenkins,njoyce@gmail.com,001-661-978-8361x6273,Morrisbury,Honda,Level,2010,Red,20994.76,Loan,Madison Humphrey,3
993,Thompson-Anderson,08-05-2024,08:42:09,Robert Shannon,morandonna@yahoo.com,583-723-6374x9893,South Michelle,Honda,Finally,2014,Silver,77360.99,Loan,Barbara Wells,1
994,"Contreras, Price and Adams",18-01-2024,23:20:38,Terry Nixon,jennifer32@thomas-lambert.com,001-713-093-6607x59227,Port Edward,Audi,Success,2003,Gray,35793.16,Credit,Stephen Shelton,2
995,"Cummings, Cooley and Daniel",29-08-2024,07:41:01,Andrew Weber,carpenterdawn@gmail.com,058.977.3937x299,East Sarahberg,Audi,Hot,2015,Silver,88548.31,Cash,Brenda Juarez,4
996,Ryan-Davis,21-01-2024,11:48:25,Monique Moody,mcarlson@rodriguez-lee.com,366-936-7844,Kristinamouth,BMW,Experience,2004,Gray,65263.27,Credit,Mrs. Tammy Ross,4
997,Gordon-Cordova,17-11-2024,14:29:23,Dominique Farley,riosmatthew@yahoo.com,028.328.6879x525,North Thomas,Toyota,Maintain,2013,Black,83617.22,Loan,Kyle Welch,1
998,Dudley-Lee,08-02-2024,17:56:24,James Gonzalez,montgomerysamantha@hamilton.com,+1-816-120-0428x23701,East Jaclynbury,BMW,Next,2005,Blue,80202.32,Cash,Kevin Peterson,4
999,"Miller, Sanders and Manning",08-03-2024,09:11:57,Sarah Taylor,leroy74@brown.com,455-167-9927,West Austin,Ford,Others,2017,Black,73623.6,Credit,Angela Huff,2
1000,Saunders-Collins,22-04-2024,16:24:53,Wanda Williams,beverly22@gmail.com,+1-101-205-9338x31573,East Allison,Audi,Religious,2006,Blue,68971.36,Cash,Jill Alvarado,2
